"DetailID","CreateDate","SampleID","Primary ID","Length in cm","Quantity"
"3728","2017-02-07 11:47:02","9","180","9","1"
"3729","2017-02-07 11:47:05","9","180","10","1"
"3730","2017-02-07 11:47:06","9","180","10.5","2"
"3731","2017-02-07 11:47:09","9","180","12.5","2"
"3732","2017-02-07 11:48:33","9","177","4.5","3"
"3733","2017-02-07 11:49:27","","205","7","1"
"3734","2017-02-07 11:53:02","25","179","5.5","19"
"3735","2017-02-07 11:53:10","25","179","6","5"
"3736","2017-02-07 11:53:11","25","179","6.5","12"
"3737","2017-02-07 11:53:13","25","179","7","5"
"3738","2017-02-07 11:53:14","25","179","7.5","12"
"3739","2017-02-07 11:53:17","25","179","8","6"
"3740","2017-02-07 11:53:18","25","179","8.5","5"
"3741","2017-02-07 12:12:30","25","163","7.5","2"
"3742","2017-02-07 12:12:43","25","163","9.5","1"
"3743","2017-02-07 12:13:42","25","168","5.5","1"
"3744","2017-02-07 12:14:08","25","168","6","1"
"3745","2017-02-07 12:14:12","25","168","6.5","6"
"3746","2017-02-07 12:14:14","25","168","7","6"
"3747","2017-02-07 12:14:15","25","168","7.5","5"
"3748","2017-02-07 12:14:17","25","168","8","6"
"3749","2017-02-07 12:14:19","25","168","8.5","1"
"3750","2017-02-07 12:14:21","25","168","9","2"
"3751","2017-02-07 12:14:23","25","168","10.5","1"
"3752","2017-02-07 12:14:25","25","168","11","1"
"3753","2017-02-07 12:14:36","25","168","14","1"
"3754","2017-02-07 12:19:53","25","177","4","8"
"3755","2017-02-07 12:20:26","25","177","4.5","10"
"3756","2017-02-07 12:20:28","25","177","5","24"
"3757","2017-02-07 12:20:29","25","177","5.5","17"
"3758","2017-02-07 12:20:32","25","177","6","3"
"3759","2017-02-07 12:20:33","25","177","6.5","10"
"3760","2017-02-07 12:20:36","25","177","7","5"
"3761","2017-02-07 12:20:37","25","177","7.5","4"
"3762","2017-02-07 12:29:42","25","212","5.5","6"
"3763","2017-02-07 12:30:06","25","180","5.5","1"
"3764","2017-02-07 12:30:09","25","180","6","1"
"3765","2017-02-07 12:30:11","25","180","6.5","4"
"3766","2017-02-07 12:30:15","25","180","7","2"
"3767","2017-02-07 12:30:16","25","180","7.5","6"
"3768","2017-02-07 12:30:19","25","180","8","9"
"3769","2017-02-07 12:30:20","25","180","8.5","7"
"3770","2017-02-07 12:30:22","25","180","9","5"
"3771","2017-02-07 12:30:24","25","180","9.5","4"
"3772","2017-02-07 12:30:26","25","180","10","3"
"3773","2017-02-07 12:30:28","25","180","10.5","2"
"3774","2017-02-07 12:30:30","25","180","11","2"
"3775","2017-02-07 12:30:31","25","180","11.5","2"
"3776","2017-02-07 12:30:34","25","180","12.5","1"
"3777","2017-02-07 12:30:47","25","180","14","1"
"3778","2017-02-07 12:30:48","25","180","18","1"
"3779","2017-02-07 12:34:30","25","212","6","2"
"3780","2017-02-07 12:34:42","25","212","6.5","1"
"3781","2017-02-07 12:35:27","25","192","8","1"
"3782","2017-02-07 12:37:31","25","181","11.5","1"
"3783","2017-02-08 10:15:02","6","179","4.5","13"
"3784","2017-02-08 10:31:25","6","179","5","16"
"3785","2017-02-08 10:31:37","6","179","5.5","18"
"3786","2017-02-08 10:31:40","6","179","6","1"
"3787","2017-02-08 10:31:41","6","179","6.5","2"
"3788","2017-02-08 10:31:44","6","179","7","2"
"3789","2017-02-08 10:31:45","6","179","7.5","6"
"3790","2017-02-08 10:39:15","6","177","4.5","7"
"3791","2017-02-08 10:39:52","6","177","5","8"
"3792","2017-02-08 10:39:54","6","177","5.5","5"
"3793","2017-02-08 10:39:57","6","177","6","2"
"3794","2017-02-08 10:39:59","6","177","6.5","1"
"3795","2017-02-08 10:47:27","6","176","4","2"
"3796","2017-02-08 10:47:34","6","176","4.5","1"
"3797","2017-02-08 10:47:36","6","176","5","5"
"3798","2017-02-08 10:47:37","6","176","5.5","1"
"3799","2017-02-08 10:47:39","6","176","6","1"
"3800","2017-02-08 10:48:35","6","163","11","1"
"3801","2017-02-08 10:50:38","6","168","4.5","52"
"3802","2017-02-08 10:50:47","6","168","5","55"
"3803","2017-02-08 10:50:48","6","168","5.5","48"
"3804","2017-02-08 10:50:51","6","168","6","7"
"3805","2017-02-08 10:50:52","6","168","6.5","8"
"3806","2017-02-08 10:50:53","6","168","7","1"
"3807","2017-02-08 10:50:55","6","168","7.5","1"
"3808","2017-02-08 10:50:56","6","168","8","2"
"3809","2017-02-08 10:50:57","6","168","8.5","1"
"3810","2017-02-08 10:50:59","6","168","9","1"
"3811","2017-02-08 10:51:00","6","168","12.5","1"
"3812","2017-02-08 10:55:57","6","180","4.5","3"
"3813","2017-02-08 10:56:03","6","180","5","13"
"3814","2017-02-08 10:56:05","6","180","5.5","12"
"3815","2017-02-08 10:56:06","6","180","6","3"
"3816","2017-02-08 10:56:07","6","180","6.5","5"
"3817","2017-02-08 10:56:09","6","180","7","1"
"3818","2017-02-08 10:56:11","6","180","7.5","1"
"3819","2017-02-08 10:56:13","6","180","8","1"
"3820","2017-02-08 10:56:14","6","180","9","1"
"3821","2017-02-08 10:56:15","6","180","10","1"
"3822","2017-02-08 10:56:18","6","180","10.5","2"
"3823","2017-02-08 10:56:20","6","180","11.5","1"
"3824","2017-02-08 10:56:22","6","180","12","1"
"3825","2017-02-08 10:56:24","6","180","15.5","1"
"3826","2017-02-08 10:57:10","6","212","4","3"
"3827","2017-02-08 10:59:27","6","212","4.5","7"
"3828","2017-02-08 10:59:29","6","212","5","15"
"3829","2017-02-08 10:59:32","6","212","5.5","25"
"3830","2017-02-08 10:59:34","6","212","6","10"
"3831","2017-02-08 10:59:35","6","212","6.5","7"
"3832","2017-02-08 11:01:10","6","170","8.5","1"
"3833","2017-02-08 11:12:03","7","179","4.5","4"
"3834","2017-02-08 11:12:14","7","179","5","1"
"3835","2017-02-08 11:12:15","7","179","5.5","2"
"3836","2017-02-08 11:12:17","7","179","6","3"
"3837","2017-02-08 11:12:27","7","179","6.5","1"
"3838","2017-02-08 11:12:30","7","179","7","1"
"3839","2017-02-08 11:12:32","7","179","7.5","1"
"3840","2017-02-08 11:12:35","7","179","8","5"
"3841","2017-02-08 11:15:00","7","177","5","2"
"3842","2017-02-08 11:15:05","7","177","5.5","1"
"3843","2017-02-08 11:15:06","7","177","7","2"
"3844","2017-02-08 11:17:18","7","176","4.5","1"
"3845","2017-02-08 11:17:25","7","176","5","1"
"3846","2017-02-08 11:18:52","7","163","8","1"
"3847","2017-02-08 11:19:01","7","163","9","1"
"3848","2017-02-08 11:19:02","7","163","10.5","1"
"3849","2017-02-08 11:22:00","7","168","4","7"
"3850","2017-02-08 11:22:08","7","168","4.5","40"
"3851","2017-02-08 11:22:10","7","168","5","43"
"3852","2017-02-08 11:22:11","7","168","5.5","79"
"3853","2017-02-08 11:22:13","7","168","6","18"
"3854","2017-02-08 11:22:15","7","168","6.5","20"
"3855","2017-02-08 11:22:16","7","168","7","9"
"3856","2017-02-08 11:22:18","7","168","7.5","3"
"3857","2017-02-08 11:22:21","7","168","8","14"
"3858","2017-02-08 11:22:22","7","168","8.5","6"
"3859","2017-02-08 11:22:24","7","168","9","14"
"3860","2017-02-08 11:22:25","7","168","10","2"
"3861","2017-02-08 11:22:27","7","168","10.5","2"
"3862","2017-02-08 11:22:30","7","168","11","2"
"3863","2017-02-08 11:22:31","7","168","11.5","1"
"3864","2017-02-08 11:22:33","7","168","13","2"
"3865","2017-02-08 11:35:32","7","180","4","1"
"3866","2017-02-08 11:35:42","7","180","5","1"
"3867","2017-02-08 11:35:44","7","180","5.5","9"
"3868","2017-02-08 11:35:46","7","180","6","1"
"3869","2017-02-08 11:35:46","7","180","6.5","3"
"3870","2017-02-08 11:35:48","7","180","8","2"
"3871","2017-02-08 11:35:50","7","180","8.5","5"
"3872","2017-02-08 11:35:52","7","180","9","6"
"3873","2017-02-08 11:35:53","7","180","9.5","1"
"3874","2017-02-08 11:35:55","7","180","10","2"
"3875","2017-02-08 11:35:57","7","180","10.5","5"
"3876","2017-02-08 11:35:59","7","180","11","1"
"3877","2017-02-08 11:36:00","7","180","11.5","1"
"3878","2017-02-08 11:36:03","7","180","13","3"
"3879","2017-02-08 11:40:15","7","181","8.5","3"
"3880","2017-02-08 11:40:30","7","181","9","4"
"3881","2017-02-08 11:40:31","7","181","11.5","1"
"3882","2017-02-08 11:41:14","7","203","4","2"
"3883","2017-02-08 11:44:04","7","203","4.5","4"
"3884","2017-02-08 11:44:06","7","203","5","3"
"3885","2017-02-08 11:44:07","7","203","8.5","1"
"3886","2017-02-08 11:44:55","7","202","6","1"
"3887","2017-02-08 11:45:23","7","212","4.5","4"
"3888","2017-02-08 11:45:27","7","212","5","1"
"3889","2017-02-08 11:45:28","7","212","5.5","7"
"3890","2017-02-08 11:45:30","7","212","6","1"
"3891","2017-02-08 11:45:31","7","212","7","3"
"3892","2017-02-08 11:45:33","7","212","7.5","1"
"3893","2017-02-08 11:57:43","214","203","4.5","1"
"3894","2017-02-08 11:58:40","214","203","5","3"
"3895","2017-02-08 12:13:26","11","179","5","2"
"3896","2017-02-08 12:13:50","11","179","5.5","3"
"3897","2017-02-08 12:13:53","11","179","7","1"
"3898","2017-02-08 12:13:55","11","179","8","1"
"3899","2017-02-08 12:16:54","11","163","5.5","1"
"3900","2017-02-08 12:17:03","11","163","6.5","3"
"3901","2017-02-08 12:17:05","11","163","8","1"
"3902","2017-02-08 12:17:07","11","163","8.5","1"
"3903","2017-02-08 12:17:09","11","163","9","1"
"3904","2017-02-08 12:17:10","11","163","10","2"
"3905","2017-02-08 12:19:02","11","168","4.5","3"
"3906","2017-02-08 12:19:20","11","168","5","7"
"3907","2017-02-08 12:19:21","11","168","5.5","7"
"3908","2017-02-08 12:19:23","11","168","6","9"
"3909","2017-02-08 12:19:25","11","168","6.5","17"
"3910","2017-02-08 12:19:28","11","168","7","6"
"3911","2017-02-08 12:19:29","11","168","7.5","2"
"3912","2017-02-08 12:19:31","11","168","8","1"
"3913","2017-02-08 12:19:33","11","168","8.5","1"
"3914","2017-02-08 12:19:35","11","168","9","2"
"3915","2017-02-08 12:19:37","11","168","10","4"
"3916","2017-02-08 12:19:40","11","168","12.5","1"
"3917","2017-02-08 12:23:04","11","180","5","12"
"3918","2017-02-08 12:23:13","11","180","5.5","8"
"3919","2017-02-08 12:23:17","11","180","6","6"
"3920","2017-02-08 12:23:19","11","180","6.5","3"
"3921","2017-02-08 12:23:23","11","180","7","4"
"3922","2017-02-08 12:23:24","11","180","7.5","5"
"3923","2017-02-08 12:23:26","11","180","8","1"
"3924","2017-02-08 12:23:28","11","180","11.5","1"
"3925","2017-02-08 12:23:37","11","180","12","1"
"3926","2017-02-08 12:23:39","11","180","12.5","5"
"3927","2017-02-08 12:23:50","11","180","15","2"
"3928","2017-02-08 12:26:22","11","177","5","9"
"3929","2017-02-08 12:26:27","11","177","5.5","2"
"3930","2017-02-08 12:26:29","11","177","6","3"
"3931","2017-02-08 12:26:30","11","177","6.5","1"
"3932","2017-02-08 12:29:17","11","212","5","8"
"3933","2017-02-08 12:29:24","11","212","5.5","6"
"3934","2017-02-08 12:29:26","11","212","6","2"
"3935","2017-02-08 12:29:27","11","212","6.5","1"
"3936","2017-02-08 12:29:29","11","212","7.5","1"
"3937","2017-02-08 12:31:45","11","182","7.5","1"
"3938","2017-02-08 12:31:51","11","182","8","2"
"3939","2017-02-08 12:31:53","11","182","9","1"
"3940","2017-02-08 12:32:03","11","182","19","1"
"3941","2017-02-08 12:33:57","11","202","5.5","2"
"3942","2017-02-08 12:34:03","11","202","6","1"
"3943","2017-02-08 12:34:05","11","202","6.5","1"
"3944","2017-02-08 12:34:07","11","202","8","2"
"3945","2017-02-08 12:34:59","11","209","4.5","1"
"3946","2017-02-08 12:35:22","11","209","5","3"
"3947","2017-02-08 12:35:35","11","209","5.5","2"
"3948","2017-02-08 12:35:36","11","209","6","1"
"3949","2017-02-08 12:35:37","11","209","6.5","1"
"3950","2017-02-08 12:35:39","11","209","8","2"
"3951","2017-02-08 12:37:21","11","165","7","3"
"3952","2017-02-08 12:37:28","11","165","10","1"
"3953","2017-02-08 12:38:34","11","181","9","1"
"3954","2017-02-08 12:38:48","11","181","11.5","1"
"3955","2017-02-13 09:28:12","161","177","4","3"
"3956","2017-02-13 10:34:57","161","177","4.5","3"
"3957","2017-02-13 10:35:40","161","177","5.5","2"
"3958","2017-02-13 10:35:42","161","177","6","1"
"3959","2017-02-13 10:36:27","161","179","4.5","1"
"3960","2017-02-13 10:36:35","161","179","7","2"
"3961","2017-02-13 10:36:37","161","179","7.5","3"
"3962","2017-02-13 10:36:39","161","179","8","1"
"3963","2017-02-13 10:38:08","161","196","5","4"
"3964","2017-02-13 10:39:16","161","180","8.5","1"
"3965","2017-02-13 10:39:24","161","180","9","1"
"3966","2017-02-13 10:39:25","161","180","9.5","1"
"3967","2017-02-13 10:39:27","161","180","10","1"
"3968","2017-02-13 10:39:29","161","180","11","1"
"3969","2017-02-13 10:39:30","161","180","12","3"
"3970","2017-02-13 10:39:40","161","180","12.5","1"
"3971","2017-02-13 10:40:56","161","201","10","1"
"3972","2017-02-13 10:41:25","161","212","4","3"
"3973","2017-02-13 10:41:30","161","212","4.5","3"
"3974","2017-02-13 10:41:33","161","212","5.5","2"
"3975","2017-02-13 10:41:36","161","212","6","1"
"3976","2017-02-13 10:41:52","161","181","7","1"
"3977","2017-02-13 10:42:38","161","181","12","1"
"3978","2017-02-13 10:47:00","13","179","5","2"
"3979","2017-02-13 10:47:55","13","203","4.5","6"
"3980","2017-02-13 10:49:01","13","203","5","7"
"3981","2017-02-13 10:49:03","13","203","5.5","1"
"3982","2017-02-13 10:49:04","13","203","6","1"
"3983","2017-02-13 10:49:06","13","203","6.5","1"
"3984","2017-02-13 10:49:08","13","203","8","1"
"3985","2017-02-13 10:51:38","13","176","4","8"
"3986","2017-02-13 10:51:47","13","176","4.5","3"
"3987","2017-02-13 10:51:48","13","176","5","7"
"3988","2017-02-13 10:54:09","13","191","5.5","1"
"3989","2017-02-13 10:54:18","13","191","6.5","1"
"3990","2017-02-13 10:54:20","13","191","7.5","1"
"3991","2017-02-13 10:55:23","13","163","6","1"
"3992","2017-02-13 10:55:30","13","163","6.5","2"
"3993","2017-02-13 10:55:32","13","163","7.5","5"
"3994","2017-02-13 10:55:34","13","163","8","1"
"3995","2017-02-13 10:55:36","13","163","9","3"
"3996","2017-02-13 10:55:38","13","163","10","1"
"3997","2017-02-13 10:56:59","13","180","4.5","1"
"3998","2017-02-13 10:57:05","13","180","5","5"
"3999","2017-02-13 10:57:06","13","180","5.5","1"
"4000","2017-02-13 10:57:08","13","180","6","1"
"4001","2017-02-13 10:57:09","13","180","6.5","1"
"4002","2017-02-13 10:57:11","13","180","7","1"
"4003","2017-02-13 10:57:12","13","180","7.5","4"
"4004","2017-02-13 10:57:14","13","180","8","1"
"4005","2017-02-13 10:57:15","13","180","9","4"
"4006","2017-02-13 10:57:17","13","180","10","2"
"4007","2017-02-13 10:57:18","13","180","10.5","4"
"4008","2017-02-13 10:57:59","13","180","11.5","5"
"4009","2017-02-13 10:58:02","13","180","12","1"
"4010","2017-02-13 10:58:03","13","180","13","11"
"4011","2017-02-13 10:58:05","13","180","14","1"
"4012","2017-02-13 10:58:08","13","180","15","2"
"4013","2017-02-13 10:59:16","13","177","3.5","2"
"4014","2017-02-13 10:59:22","13","177","4","9"
"4015","2017-02-13 10:59:24","13","177","4.5","4"
"4016","2017-02-13 10:59:25","13","177","5","32"
"4017","2017-02-13 10:59:28","13","177","5.5","15"
"4018","2017-02-13 10:59:30","13","177","6","7"
"4019","2017-02-13 10:59:31","13","177","6.5","16"
"4020","2017-02-13 10:59:33","13","177","7","3"
"4021","2017-02-13 10:59:34","13","177","7.5","1"
"4022","2017-02-13 10:59:37","13","177","9","1"
"4023","2017-02-13 11:01:09","13","212","4.5","3"
"4024","2017-02-13 11:01:20","13","212","5","19"
"4025","2017-02-13 11:01:28","13","192","5.5","2"
"4026","2017-02-13 11:02:23","13","192","6.5","3"
"4027","2017-02-13 11:02:24","13","192","7","1"
"4028","2017-02-13 11:02:26","13","192","7.5","1"
"4029","2017-02-13 11:07:36","13","178","4.5","4"
"4030","2017-02-13 11:08:57","13","178","5","65"
"4031","2017-02-13 11:08:59","13","178","5.5","10"
"4032","2017-02-13 11:09:00","13","178","6","1"
"4033","2017-02-13 11:10:11","13","202","6.5","2"
"4034","2017-02-13 11:10:18","13","202","7","2"
"4035","2017-02-13 11:10:20","13","202","8","1"
"4036","2017-02-13 11:11:16","13","209","3.5","1"
"4037","2017-02-13 11:11:24","13","209","4","51"
"4038","2017-02-13 11:11:26","13","209","4.5","26"
"4039","2017-02-13 11:11:27","13","209","5","8"
"4040","2017-02-13 11:11:28","13","209","5.5","2"
"4041","2017-02-13 11:11:30","13","209","6","1"
"4042","2017-02-13 11:12:24","13","205","8","1"
"4043","2017-02-13 11:13:06","13","181","10","1"
"4044","2017-02-13 11:13:22","13","181","20","1"
"4045","2017-02-13 11:17:14","15","203","4.5","2"
"4046","2017-02-13 11:18:33","15","176","4","1"
"4047","2017-02-13 11:18:42","15","176","4.5","1"
"4048","2017-02-13 11:18:44","15","176","5","7"
"4049","2017-02-13 11:18:46","15","176","5.5","4"
"4050","2017-02-13 11:18:48","15","176","6","2"
"4051","2017-02-13 11:18:49","15","176","6.5","4"
"4052","2017-02-13 11:18:50","15","176","7","1"
"4053","2017-02-13 11:18:52","15","176","7.5","1"
"4054","2017-02-13 11:27:44","15","198","13","1"
"4055","2017-02-13 11:27:51","15","198","16","1"
"4056","2017-02-13 11:27:56","15","198","16.5","1"
"4057","2017-02-13 11:30:49","15","191","6.5","4"
"4058","2017-02-13 11:31:37","15","163","7.5","5"
"4059","2017-02-13 11:31:46","15","163","8","2"
"4060","2017-02-13 11:31:47","15","163","9","3"
"4061","2017-02-13 11:31:48","15","163","10.5","1"
"4062","2017-02-13 11:32:45","15","180","7","1"
"4063","2017-02-13 11:32:54","15","180","7.5","7"
"4064","2017-02-13 11:32:56","15","180","8","4"
"4065","2017-02-13 11:32:58","15","180","9","1"
"4066","2017-02-13 11:32:59","15","180","9.5","2"
"4067","2017-02-13 11:33:01","15","180","10","4"
"4068","2017-02-13 11:33:04","15","180","10.5","1"
"4069","2017-02-13 11:33:06","15","180","11","1"
"4070","2017-02-13 11:33:33","15","180","11.5","2"
"4071","2017-02-13 11:33:36","15","180","12","1"
"4072","2017-02-13 11:33:37","15","180","12.5","2"
"4073","2017-02-13 11:33:39","15","180","13","1"
"4074","2017-02-13 11:33:40","15","180","13.5","1"
"4075","2017-02-13 11:33:43","15","180","15","1"
"4076","2017-02-13 11:35:30","15","177","5","19"
"4077","2017-02-13 11:35:37","15","177","5.5","27"
"4078","2017-02-13 11:35:38","15","177","6","7"
"4079","2017-02-13 11:35:39","15","177","6.5","23"
"4080","2017-02-13 11:35:41","15","177","7","3"
"4081","2017-02-13 11:35:42","15","177","7.5","4"
