"SampleID","FIELDID","DateSampled","Primary ID","Length in cm","Quantity"
"18","John3","2012-05-29 00:00:00","203","4","1"
"18","John3","2012-05-29 00:00:00","209","4","1"
"18","John3","2012-05-29 00:00:00","212","4","1"
"18","John3","2012-05-29 00:00:00","203","5","1"
"18","John3","2012-05-29 00:00:00","203","5.5","1"
"18","John3","2012-05-29 00:00:00","203","7","1"
"18","John3","2012-05-29 00:00:00","176","4.5","4"
"18","John3","2012-05-29 00:00:00","176","5","6"
"18","John3","2012-05-29 00:00:00","176","5.5","10"
"18","John3","2012-05-29 00:00:00","176","6.5","4"
"18","John3","2012-05-29 00:00:00","176","7","1"
"18","John3","2012-05-29 00:00:00","176","7.5","1"
"18","John3","2012-05-29 00:00:00","176","8","2"
"18","John3","2012-05-29 00:00:00","198","16","2"
"18","John3","2012-05-29 00:00:00","191","6.5","2"
"18","John3","2012-05-29 00:00:00","191","9","1"
"18","John3","2012-05-29 00:00:00","180","10.5","1"
"18","John3","2012-05-29 00:00:00","180","11","2"
"18","John3","2012-05-29 00:00:00","180","11.5","1"
"18","John3","2012-05-29 00:00:00","180","12","1"
"18","John3","2012-05-29 00:00:00","180","13","1"
"18","John3","2012-05-29 00:00:00","180","15","1"
"18","John3","2012-05-29 00:00:00","180","16","1"
"18","John3","2012-05-29 00:00:00","177","5","9"
"18","John3","2012-05-29 00:00:00","177","5.5","3"
"18","John3","2012-05-29 00:00:00","177","6","1"
"18","John3","2012-05-29 00:00:00","177","6.5","5"
"18","John3","2012-05-29 00:00:00","212","4.5","2"
"18","John3","2012-05-29 00:00:00","212","5","8"
"18","John3","2012-05-29 00:00:00","212","5.5","1"
"18","John3","2012-05-29 00:00:00","212","6.5","1"
"18","John3","2012-05-29 00:00:00","192","5.5","13"
"18","John3","2012-05-29 00:00:00","192","6","6"
"18","John3","2012-05-29 00:00:00","192","6.5","9"
"18","John3","2012-05-29 00:00:00","192","7","1"
"18","John3","2012-05-29 00:00:00","192","7.5","4"
"18","John3","2012-05-29 00:00:00","192","8","2"
"18","John3","2012-05-29 00:00:00","192","8.5","1"
"18","John3","2012-05-29 00:00:00","192","9","1"
"18","John3","2012-05-29 00:00:00","192","10","1"
"18","John3","2012-05-29 00:00:00","192","10.5","2"
"18","John3","2012-05-29 00:00:00","209","4.5","4"
"18","John3","2012-05-29 00:00:00","209","5","3"
"18","John3","2012-05-29 00:00:00","209","6","1"
"18","John3","2012-05-29 00:00:00","209","6.5","2"
"18","John3","2012-05-29 00:00:00","209","7","1"
"19","John8 ","2012-05-29 00:00:00","163","5.5","1"
"19","John8 ","2012-05-29 00:00:00","177","3.5","4"
"19","John8 ","2012-05-29 00:00:00","178","5.5","1"
"19","John8 ","2012-05-29 00:00:00","179","3","8"
"19","John8 ","2012-05-29 00:00:00","180","9.5","1"
"19","John8 ","2012-05-29 00:00:00","181","7","1"
"19","John8 ","2012-05-29 00:00:00","192","4.5","3"
"19","John8 ","2012-05-29 00:00:00","202","4","1"
"19","John8 ","2012-05-29 00:00:00","203","4.5","2"
"19","John8 ","2012-05-29 00:00:00","179","3.5","7"
"19","John8 ","2012-05-29 00:00:00","179","4","14"
"19","John8 ","2012-05-29 00:00:00","179","4.5","12"
"19","John8 ","2012-05-29 00:00:00","179","5","4"
"19","John8 ","2012-05-29 00:00:00","179","5.5","3"
"19","John8 ","2012-05-29 00:00:00","179","7.5","2"
"19","John8 ","2012-05-29 00:00:00","163","7","1"
"19","John8 ","2012-05-29 00:00:00","163","7.5","1"
"19","John8 ","2012-05-29 00:00:00","163","8.5","1"
"19","John8 ","2012-05-29 00:00:00","163","9","1"
"19","John8 ","2012-05-29 00:00:00","180","11.5","2"
"19","John8 ","2012-05-29 00:00:00","180","12.5","4"
"19","John8 ","2012-05-29 00:00:00","177","4","5"
"19","John8 ","2012-05-29 00:00:00","177","4.5","8"
"19","John8 ","2012-05-29 00:00:00","177","5","11"
"19","John8 ","2012-05-29 00:00:00","177","5.5","9"
"19","John8 ","2012-05-29 00:00:00","177","6","6"
"19","John8 ","2012-05-29 00:00:00","177","6.5","5"
"19","John8 ","2012-05-29 00:00:00","177","7","3"
"19","John8 ","2012-05-29 00:00:00","177","7.5","1"
"19","John8 ","2012-05-29 00:00:00","192","5","13"
"19","John8 ","2012-05-29 00:00:00","192","5.5","6"
"19","John8 ","2012-05-29 00:00:00","192","6","3"
"19","John8 ","2012-05-29 00:00:00","192","6.5","3"
"19","John8 ","2012-05-29 00:00:00","192","8","1"
"20","MR-22","2012-05-29 00:00:00","163","6.5","1"
"20","MR-22","2012-05-29 00:00:00","176","3","3"
"20","MR-22","2012-05-29 00:00:00","177","3","3"
"20","MR-22","2012-05-29 00:00:00","179","3","1"
"20","MR-22","2012-05-29 00:00:00","180","11","1"
"20","MR-22","2012-05-29 00:00:00","181","7","1"
"20","MR-22","2012-05-29 00:00:00","192","5.5","2"
"20","MR-22","2012-05-29 00:00:00","203","5","2"
"20","MR-22","2012-05-29 00:00:00","179","3.5","8"
"20","MR-22","2012-05-29 00:00:00","179","4","12"
"20","MR-22","2012-05-29 00:00:00","179","4.5","6"
"20","MR-22","2012-05-29 00:00:00","179","5","12"
"20","MR-22","2012-05-29 00:00:00","179","5.5","2"
"20","MR-22","2012-05-29 00:00:00","179","6","2"
"20","MR-22","2012-05-29 00:00:00","179","6.5","1"
"20","MR-22","2012-05-29 00:00:00","203","5.5","3"
"20","MR-22","2012-05-29 00:00:00","203","7","1"
"20","MR-22","2012-05-29 00:00:00","176","3.5","3"
"20","MR-22","2012-05-29 00:00:00","176","4","11"
"20","MR-22","2012-05-29 00:00:00","176","4.5","3"
"20","MR-22","2012-05-29 00:00:00","176","6.5","1"
"20","MR-22","2012-05-29 00:00:00","163","7.5","1"
"20","MR-22","2012-05-29 00:00:00","177","3.5","4"
"20","MR-22","2012-05-29 00:00:00","177","4","33"
"20","MR-22","2012-05-29 00:00:00","177","4.5","35"
"20","MR-22","2012-05-29 00:00:00","177","5","94"
"20","MR-22","2012-05-29 00:00:00","177","5.5","66"
"20","MR-22","2012-05-29 00:00:00","177","6","23"
"20","MR-22","2012-05-29 00:00:00","177","6.5","29"
"20","MR-22","2012-05-29 00:00:00","177","7","7"
"20","MR-22","2012-05-29 00:00:00","177","7.5","2"
"20","MR-22","2012-05-29 00:00:00","192","6","1"
"20","MR-22","2012-05-29 00:00:00","192","6.5","1"
"20","MR-22","2012-05-29 00:00:00","181","8.5","1"
"21","John5","2012-05-31 00:00:00","177","5.5","3"
"21","John5","2012-05-31 00:00:00","179","7","1"
"21","John5","2012-05-31 00:00:00","180","10","1"
"21","John5","2012-05-31 00:00:00","181","20","1"
"21","John5","2012-05-31 00:00:00","192","5","6"
"21","John5","2012-05-31 00:00:00","198","10","1"
"21","John5","2012-05-31 00:00:00","201","4","3"
"21","John5","2012-05-31 00:00:00","202","8","1"
"21","John5","2012-05-31 00:00:00","203","4","2"
"21","John5","2012-05-31 00:00:00","209","5","1"
"21","John5","2012-05-31 00:00:00","212","6.5","1"
"21","John5","2012-05-31 00:00:00","179","9","1"
"21","John5","2012-05-31 00:00:00","203","4.5","3"
"21","John5","2012-05-31 00:00:00","203","5.5","2"
"21","John5","2012-05-31 00:00:00","198","12","1"
"21","John5","2012-05-31 00:00:00","198","13","3"
"21","John5","2012-05-31 00:00:00","198","13.5","1"
"21","John5","2012-05-31 00:00:00","198","14","2"
"21","John5","2012-05-31 00:00:00","198","15","2"
"21","John5","2012-05-31 00:00:00","198","18","1"
"21","John5","2012-05-31 00:00:00","198","20","1"
"21","John5","2012-05-31 00:00:00","198","28","1"
"21","John5","2012-05-31 00:00:00","177","6","1"
"21","John5","2012-05-31 00:00:00","201","5","1"
"21","John5","2012-05-31 00:00:00","201","7","1"
"21","John5","2012-05-31 00:00:00","201","7.5","1"
"21","John5","2012-05-31 00:00:00","201","8","3"
"21","John5","2012-05-31 00:00:00","201","8.5","1"
"21","John5","2012-05-31 00:00:00","192","5.5","11"
"21","John5","2012-05-31 00:00:00","192","6","5"
"21","John5","2012-05-31 00:00:00","192","6.5","3"
"21","John5","2012-05-31 00:00:00","192","7","4"
"21","John5","2012-05-31 00:00:00","192","7.5","1"
"21","John5","2012-05-31 00:00:00","192","9","1"
"21","John5","2012-05-31 00:00:00","209","5.5","2"
"21","John5","2012-05-31 00:00:00","181","28","1"
"22","John6 ","2012-05-31 00:00:00","168","10.5","1"
"22","John6 ","2012-05-31 00:00:00","176","5.5","1"
"22","John6 ","2012-05-31 00:00:00","177","5.5","1"
"22","John6 ","2012-05-31 00:00:00","179","10","1"
"22","John6 ","2012-05-31 00:00:00","180","8.5","1"
"22","John6 ","2012-05-31 00:00:00","181","10","2"
"22","John6 ","2012-05-31 00:00:00","192","4.5","1"
"22","John6 ","2012-05-31 00:00:00","198","5","2"
"22","John6 ","2012-05-31 00:00:00","201","8","1"
"22","John6 ","2012-05-31 00:00:00","203","5","1"
"22","John6 ","2012-05-31 00:00:00","208","13","1"
"22","John6 ","2012-05-31 00:00:00","209","4","1"
"22","John6 ","2012-05-31 00:00:00","208","16","1"
"22","John6 ","2012-05-31 00:00:00","176","7.5","1"
"22","John6 ","2012-05-31 00:00:00","198","5.5","1"
"22","John6 ","2012-05-31 00:00:00","168","15","1"
"22","John6 ","2012-05-31 00:00:00","180","10","1"
"22","John6 ","2012-05-31 00:00:00","180","10.5","2"
"22","John6 ","2012-05-31 00:00:00","180","11.5","2"
"22","John6 ","2012-05-31 00:00:00","180","12.5","2"
"22","John6 ","2012-05-31 00:00:00","180","17","1"
"22","John6 ","2012-05-31 00:00:00","177","6.5","1"
"22","John6 ","2012-05-31 00:00:00","177","7","2"
"22","John6 ","2012-05-31 00:00:00","177","8","1"
"22","John6 ","2012-05-31 00:00:00","177","9","1"
"22","John6 ","2012-05-31 00:00:00","201","11.5","1"
"22","John6 ","2012-05-31 00:00:00","192","5","8"
"22","John6 ","2012-05-31 00:00:00","192","5.5","12"
"22","John6 ","2012-05-31 00:00:00","192","6","3"
"22","John6 ","2012-05-31 00:00:00","192","6.5","3"
"22","John6 ","2012-05-31 00:00:00","192","7","4"
"22","John6 ","2012-05-31 00:00:00","192","7.5","3"
"22","John6 ","2012-05-31 00:00:00","192","8","1"
"22","John6 ","2012-05-31 00:00:00","209","4.5","1"
"22","John6 ","2012-05-31 00:00:00","209","5","8"
"22","John6 ","2012-05-31 00:00:00","209","5.5","1"
"22","John6 ","2012-05-31 00:00:00","209","6","3"
"22","John6 ","2012-05-31 00:00:00","209","6.5","3"
"22","John6 ","2012-05-31 00:00:00","181","17","1"
"22","John6 ","2012-05-31 00:00:00","181","19","1"
"22","John6 ","2012-05-31 00:00:00","181","23","1"
"23","JohnRHS","2012-05-31 00:00:00","179","7.5","1"
"23","JohnRHS","2012-05-31 00:00:00","192","5","6"
"23","JohnRHS","2012-05-31 00:00:00","201","6","1"
"23","JohnRHS","2012-05-31 00:00:00","209","4.5","1"
"23","JohnRHS","2012-05-31 00:00:00","179","8","1"
"23","JohnRHS","2012-05-31 00:00:00","192","5.5","10"
"23","JohnRHS","2012-05-31 00:00:00","192","6","1"
"23","JohnRHS","2012-05-31 00:00:00","192","6.5","5"
"23","JohnRHS","2012-05-31 00:00:00","192","7.5","1"
"23","JohnRHS","2012-05-31 00:00:00","209","5","7"
"23","JohnRHS","2012-05-31 00:00:00","209","6","1"
"23","JohnRHS","2012-05-31 00:00:00","209","6.5","2"
"23","JohnRHS","2012-05-31 00:00:00","209","7","1"
"24","Main8","2012-06-15 00:00:00","162","","8"
"24","Main8","2012-06-15 00:00:00","159","","1"
"24","Main8","2012-06-15 00:00:00","164","","68"
"24","Main8","2012-06-15 00:00:00","167","","45"
"24","Main8","2012-06-15 00:00:00","170","","2"
"24","Main8","2012-06-15 00:00:00","176","","87"
"24","Main8","2012-06-15 00:00:00","185","","2"
"24","Main8","2012-06-15 00:00:00","190","","1"
"24","Main8","2012-06-15 00:00:00","200","","10"
"24","Main8","2012-06-15 00:00:00","201","","2"
"24","Main8","2012-06-15 00:00:00","202","","27"
"24","Main8","2012-06-15 00:00:00","203","","20"
"24","Main8","2012-06-15 00:00:00","204","","3"
"24","Main8","2012-06-15 00:00:00","206","","1"
"24","Main8","2012-06-15 00:00:00","207","","38"
"24","Main8","2012-06-15 00:00:00","226","","3"
"25","SEEBosch","2012-06-19 00:00:00","163","6.5","2"
"25","SEEBosch","2012-06-19 00:00:00","168","5","1"
"25","SEEBosch","2012-06-19 00:00:00","175","5","1"
"25","SEEBosch","2012-06-19 00:00:00","176","5.5","1"
"25","SEEBosch","2012-06-19 00:00:00","177","3","2"
"25","SEEBosch","2012-06-19 00:00:00","179","5","4"
"25","SEEBosch","2012-06-19 00:00:00","180","5","1"
"25","SEEBosch","2012-06-19 00:00:00","181","10","2"
"25","SEEBosch","2012-06-19 00:00:00","192","7.5","3"
"25","SEEBosch","2012-06-19 00:00:00","201","8","1"
"25","SEEBosch","2012-06-19 00:00:00","212","5","1"
"25","SEEBosch","2012-06-19 00:00:00","179","5.5","19"
"25","SEEBosch","2012-06-19 00:00:00","179","6","5"
"25","SEEBosch","2012-06-19 00:00:00","179","6.5","12"
"25","SEEBosch","2012-06-19 00:00:00","179","7","5"
"25","SEEBosch","2012-06-19 00:00:00","179","7.5","12"
"25","SEEBosch","2012-06-19 00:00:00","179","8","6"
"25","SEEBosch","2012-06-19 00:00:00","179","8.5","5"
"25","SEEBosch","2012-06-19 00:00:00","163","7.5","2"
"25","SEEBosch","2012-06-19 00:00:00","163","9.5","1"
"25","SEEBosch","2012-06-19 00:00:00","168","5.5","1"
"25","SEEBosch","2012-06-19 00:00:00","168","6","1"
"25","SEEBosch","2012-06-19 00:00:00","168","6.5","6"
"25","SEEBosch","2012-06-19 00:00:00","168","7","6"
"25","SEEBosch","2012-06-19 00:00:00","168","7.5","5"
"25","SEEBosch","2012-06-19 00:00:00","168","8","6"
"25","SEEBosch","2012-06-19 00:00:00","168","8.5","1"
"25","SEEBosch","2012-06-19 00:00:00","168","9","2"
"25","SEEBosch","2012-06-19 00:00:00","168","10.5","1"
"25","SEEBosch","2012-06-19 00:00:00","168","11","1"
"25","SEEBosch","2012-06-19 00:00:00","168","14","1"
"25","SEEBosch","2012-06-19 00:00:00","177","4","8"
"25","SEEBosch","2012-06-19 00:00:00","177","4.5","10"
"25","SEEBosch","2012-06-19 00:00:00","177","5","24"
"25","SEEBosch","2012-06-19 00:00:00","177","5.5","17"
"25","SEEBosch","2012-06-19 00:00:00","177","6","3"
"25","SEEBosch","2012-06-19 00:00:00","177","6.5","10"
"25","SEEBosch","2012-06-19 00:00:00","177","7","5"
"25","SEEBosch","2012-06-19 00:00:00","177","7.5","4"
"25","SEEBosch","2012-06-19 00:00:00","212","5.5","6"
"25","SEEBosch","2012-06-19 00:00:00","180","5.5","1"
"25","SEEBosch","2012-06-19 00:00:00","180","6","1"
"25","SEEBosch","2012-06-19 00:00:00","180","6.5","4"
"25","SEEBosch","2012-06-19 00:00:00","180","7","2"
"25","SEEBosch","2012-06-19 00:00:00","180","7.5","6"
"25","SEEBosch","2012-06-19 00:00:00","180","8","9"
"25","SEEBosch","2012-06-19 00:00:00","180","8.5","7"
"25","SEEBosch","2012-06-19 00:00:00","180","9","5"
"25","SEEBosch","2012-06-19 00:00:00","180","9.5","4"
"25","SEEBosch","2012-06-19 00:00:00","180","10","3"
"25","SEEBosch","2012-06-19 00:00:00","180","10.5","2"
"25","SEEBosch","2012-06-19 00:00:00","180","11","2"
"25","SEEBosch","2012-06-19 00:00:00","180","11.5","2"
"25","SEEBosch","2012-06-19 00:00:00","180","12.5","1"
"25","SEEBosch","2012-06-19 00:00:00","180","14","1"
"25","SEEBosch","2012-06-19 00:00:00","180","18","1"
"25","SEEBosch","2012-06-19 00:00:00","212","6","2"
"25","SEEBosch","2012-06-19 00:00:00","212","6.5","1"
"25","SEEBosch","2012-06-19 00:00:00","192","8","1"
"25","SEEBosch","2012-06-19 00:00:00","181","11.5","1"
"26","LR-1","2012-11-23 00:00:00","163","","6"
"26","LR-1","2012-11-23 00:00:00","177","","1"
"26","LR-1","2012-11-23 00:00:00","180","","7"
"26","LR-1","2012-11-23 00:00:00","181","","2"
"26","LR-1","2012-11-23 00:00:00","202","","2"
"26","LR-1","2012-11-23 00:00:00","203","","6"
"26","LR-1","2012-11-23 00:00:00","212","","19"
"26","LR-1","2012-11-23 00:00:00","214","","2"
"27","LR-10","2012-11-23 00:00:00","163","","6"
"27","LR-10","2012-11-23 00:00:00","168","","1"
"27","LR-10","2012-11-23 00:00:00","176","","1"
"27","LR-10","2012-11-23 00:00:00","177","","2"
"27","LR-10","2012-11-23 00:00:00","181","","1"
"27","LR-10","2012-11-23 00:00:00","206","","2"
"27","LR-10","2012-11-23 00:00:00","212","","1"
"27","LR-10","2012-11-23 00:00:00","213","","2"
"27","LR-10","2012-11-23 00:00:00","214","","3"
"27","LR-10","2012-11-23 00:00:00","215","","18"
"28","Fowl1","2013-05-10 00:00:00","163","","12"
"28","Fowl1","2013-05-10 00:00:00","177","","43"
"28","Fowl1","2013-05-10 00:00:00","178","","3"
"28","Fowl1","2013-05-10 00:00:00","179","","14"
"28","Fowl1","2013-05-10 00:00:00","180","","28"
"28","Fowl1","2013-05-10 00:00:00","191","","1"
"28","Fowl1","2013-05-10 00:00:00","196","","1"
"28","Fowl1","2013-05-10 00:00:00","201","","1"
"28","Fowl1","2013-05-10 00:00:00","203","","2"
"28","Fowl1","2013-05-10 00:00:00","212","","14"
"29","Fowl2","2013-05-10 00:00:00","163","","1"
"29","Fowl2","2013-05-10 00:00:00","168","","3"
"29","Fowl2","2013-05-10 00:00:00","177","","466"
"29","Fowl2","2013-05-10 00:00:00","180","","3"
"29","Fowl2","2013-05-10 00:00:00","201","","2"
"29","Fowl2","2013-05-10 00:00:00","202","","2"
"29","Fowl2","2013-05-10 00:00:00","212","","17"
"30","LR-2","2013-05-10 00:00:00","163","","1"
"30","LR-2","2013-05-10 00:00:00","168","","6"
"30","LR-2","2013-05-10 00:00:00","170","","3"
"30","LR-2","2013-05-10 00:00:00","171","","1"
"30","LR-2","2013-05-10 00:00:00","176","","3"
"30","LR-2","2013-05-10 00:00:00","177","","1"
"30","LR-2","2013-05-10 00:00:00","179","","7"
"30","LR-2","2013-05-10 00:00:00","180","","8"
"30","LR-2","2013-05-10 00:00:00","181","","4"
"30","LR-2","2013-05-10 00:00:00","201","","2"
"30","LR-2","2013-05-10 00:00:00","202","","1"
"30","LR-2","2013-05-10 00:00:00","203","","3"
"30","LR-2","2013-05-10 00:00:00","208","","1"
"30","LR-2","2013-05-10 00:00:00","212","","2"
"31","Low2","2013-05-11 00:00:00","163","","9"
"31","Low2","2013-05-11 00:00:00","179","","1"
"31","Low2","2013-05-11 00:00:00","180","","13"
"31","Low2","2013-05-11 00:00:00","191","","1"
"31","Low2","2013-05-11 00:00:00","201","","1"
"31","Low2","2013-05-11 00:00:00","203","","5"
"31","Low2","2013-05-11 00:00:00","207","","0"
"31","Low2","2013-05-11 00:00:00","208","","1"
"32","LR-8","2013-05-11 00:00:00","163","","3"
"32","LR-8","2013-05-11 00:00:00","168","","14"
"32","LR-8","2013-05-11 00:00:00","179","","2"
"32","LR-8","2013-05-11 00:00:00","180","","3"
"32","LR-8","2013-05-11 00:00:00","181","","1"
"32","LR-8","2013-05-11 00:00:00","203","","7"
"32","LR-8","2013-05-11 00:00:00","212","","1"
"33","Fel1","2013-05-17 00:00:00","163","","1"
"33","Fel1","2013-05-17 00:00:00","177","","50"
"33","Fel1","2013-05-17 00:00:00","179","","13"
"33","Fel1","2013-05-17 00:00:00","180","","95"
"33","Fel1","2013-05-17 00:00:00","192","","3"
"33","Fel1","2013-05-17 00:00:00","202","","3"
"33","Fel1","2013-05-17 00:00:00","203","","9"
"33","Fel1","2013-05-17 00:00:00","208","","1"
"33","Fel1","2013-05-17 00:00:00","212","","30"
"34","Fel4","2013-05-18 00:00:00","163","","21"
"34","Fel4","2013-05-18 00:00:00","167","","2"
"34","Fel4","2013-05-18 00:00:00","168","","186"
"34","Fel4","2013-05-18 00:00:00","177","","40"
"34","Fel4","2013-05-18 00:00:00","179","","6"
"34","Fel4","2013-05-18 00:00:00","180","","53"
"34","Fel4","2013-05-18 00:00:00","181","","56"
"34","Fel4","2013-05-18 00:00:00","192","","1"
"34","Fel4","2013-05-18 00:00:00","201","","6"
"34","Fel4","2013-05-18 00:00:00","202","","3"
"34","Fel4","2013-05-18 00:00:00","203","","19"
"34","Fel4","2013-05-18 00:00:00","212","","56"
"35","LR-5","2013-05-18 00:00:00","163","","1"
"35","LR-5","2013-05-18 00:00:00","167","","2"
"35","LR-5","2013-05-18 00:00:00","168","","14"
"35","LR-5","2013-05-18 00:00:00","177","","34"
"35","LR-5","2013-05-18 00:00:00","179","","2"
"35","LR-5","2013-05-18 00:00:00","180","","22"
"35","LR-5","2013-05-18 00:00:00","181","","7"
"35","LR-5","2013-05-18 00:00:00","187","","3"
"35","LR-5","2013-05-18 00:00:00","201","","14"
"35","LR-5","2013-05-18 00:00:00","203","","19"
"35","LR-5","2013-05-18 00:00:00","204","","3"
"35","LR-5","2013-05-18 00:00:00","212","","51"
"35","LR-5","2013-05-18 00:00:00","214","","2"
"36","LR-1","2013-05-31 00:00:00","168","","4"
"36","LR-1","2013-05-31 00:00:00","180","","4"
"36","LR-1","2013-05-31 00:00:00","181","","11"
"36","LR-1","2013-05-31 00:00:00","201","","4"
"36","LR-1","2013-05-31 00:00:00","202","","3"
"36","LR-1","2013-05-31 00:00:00","203","","19"
"36","LR-1","2013-05-31 00:00:00","212","","4"
"36","LR-1","2013-05-31 00:00:00","214","","2"
"37","LR-12","2013-05-31 00:00:00","163","","2"
"37","LR-12","2013-05-31 00:00:00","167","","1"
"37","LR-12","2013-05-31 00:00:00","168","","8"
"37","LR-12","2013-05-31 00:00:00","179","","2"
"37","LR-12","2013-05-31 00:00:00","180","","25"
"37","LR-12","2013-05-31 00:00:00","181","","11"
"37","LR-12","2013-05-31 00:00:00","197","","1"
"37","LR-12","2013-05-31 00:00:00","200","","1"
"37","LR-12","2013-05-31 00:00:00","201","","9"
"37","LR-12","2013-05-31 00:00:00","202","","6"
"37","LR-12","2013-05-31 00:00:00","203","","4"
"37","LR-12","2013-05-31 00:00:00","208","","0"
"37","LR-12","2013-05-31 00:00:00","212","","25"
"37","LR-12","2013-05-31 00:00:00","214","","2"
"38","Fowl3","2013-06-01 00:00:00","177","","6"
"38","Fowl3","2013-06-01 00:00:00","179","","1"
"38","Fowl3","2013-06-01 00:00:00","180","","5"
"38","Fowl3","2013-06-01 00:00:00","191","","3"
"38","Fowl3","2013-06-01 00:00:00","196","","10"
"38","Fowl3","2013-06-01 00:00:00","212","","2"
"39","Low3","2013-06-01 00:00:00","180","","2"
"39","Low3","2013-06-01 00:00:00","196","","1"
"39","Low3","2013-06-01 00:00:00","201","","1"
"39","Low3","2013-06-01 00:00:00","212","","6"
"40","LR-10 ","2013-06-07 00:00:00","168","","16"
"40","LR-10 ","2013-06-07 00:00:00","180","","33"
"40","LR-10 ","2013-06-07 00:00:00","181","","2"
"40","LR-10 ","2013-06-07 00:00:00","213","","2"
"40","LR-10 ","2013-06-07 00:00:00","215","","102"
"41","LR-6","2013-06-07 00:00:00","168","","2"
"41","LR-6","2013-06-07 00:00:00","180","","3"
"41","LR-6","2013-06-07 00:00:00","181","","9"
"41","LR-6","2013-06-07 00:00:00","201","","5"
"41","LR-6","2013-06-07 00:00:00","202","","10"
"41","LR-6","2013-06-07 00:00:00","203","","1"
"41","LR-6","2013-06-07 00:00:00","212","","11"
"41","LR-6","2013-06-07 00:00:00","214","","1"
"41","LR-6","2013-06-07 00:00:00","215","","9"
"42","LR-11  ","2013-06-21 00:00:00","163","","1"
"42","LR-11  ","2013-06-21 00:00:00","168","","1"
"42","LR-11  ","2013-06-21 00:00:00","171","","10"
"42","LR-11  ","2013-06-21 00:00:00","177","","10"
"42","LR-11  ","2013-06-21 00:00:00","180","","2"
"42","LR-11  ","2013-06-21 00:00:00","181","","2"
"42","LR-11  ","2013-06-21 00:00:00","203","","1"
"42","LR-11  ","2013-06-21 00:00:00","207","","2"
"42","LR-11  ","2013-06-21 00:00:00","212","","1"
"42","LR-11  ","2013-06-21 00:00:00","215","","46"
"43","Main10","2013-06-21 00:00:00","166","","8"
"43","Main10","2013-06-21 00:00:00","168","","10"
"43","Main10","2013-06-21 00:00:00","170","","1"
"43","Main10","2013-06-21 00:00:00","171","","76"
"43","Main10","2013-06-21 00:00:00","176","","1"
"43","Main10","2013-06-21 00:00:00","177","","76"
"43","Main10","2013-06-21 00:00:00","202","","3"
"43","Main10","2013-06-21 00:00:00","203","","4"
"43","Main10","2013-06-21 00:00:00","207","","3"
"43","Main10","2013-06-21 00:00:00","212","","2"
"43","Main10","2013-06-21 00:00:00","213","","2"
"43","Main10","2013-06-21 00:00:00","215","","152"
"44","Fel3","2013-06-22 00:00:00","176","","1"
"44","Fel3","2013-06-22 00:00:00","177","","5"
"44","Fel3","2013-06-22 00:00:00","179","","8"
"44","Fel3","2013-06-22 00:00:00","180","","2"
"44","Fel3","2013-06-22 00:00:00","192","","5"
"44","Fel3","2013-06-22 00:00:00","201","","1"
"44","Fel3","2013-06-22 00:00:00","207","","2"
"44","Fel3","2013-06-22 00:00:00","212","","11"
"45","Fel5","2013-06-22 00:00:00","177","","1"
"45","Fel5","2013-06-22 00:00:00","179","","4"
"45","Fel5","2013-06-22 00:00:00","212","","32"
"46","Fel6","2013-06-22 00:00:00","168","","2"
"46","Fel6","2013-06-22 00:00:00","177","","29"
"46","Fel6","2013-06-22 00:00:00","179","","2"
"46","Fel6","2013-06-22 00:00:00","180","","5"
"46","Fel6","2013-06-22 00:00:00","181","","2"
"46","Fel6","2013-06-22 00:00:00","192","","1"
"46","Fel6","2013-06-22 00:00:00","201","","4"
"46","Fel6","2013-06-22 00:00:00","202","","2"
"46","Fel6","2013-06-22 00:00:00","203","","4"
"46","Fel6","2013-06-22 00:00:00","208","","3"
"46","Fel6","2013-06-22 00:00:00","212","","18"
"47","Low7","2013-08-02 00:00:00","163","","3"
"47","Low7","2013-08-02 00:00:00","168","","10"
"47","Low7","2013-08-02 00:00:00","179","","1"
"47","Low7","2013-08-02 00:00:00","180","","25"
"47","Low7","2013-08-02 00:00:00","181","","6"
"47","Low7","2013-08-02 00:00:00","201","","3"
"47","Low7","2013-08-02 00:00:00","202","","1"
"47","Low7","2013-08-02 00:00:00","203","","0"
"47","Low7","2013-08-02 00:00:00","212","","34"
"47","Low7","2013-08-02 00:00:00","214","","10"
"47","Low7","2013-08-02 00:00:00","215","","5"
"48","Low8","2013-08-02 00:00:00","168","","5"
"48","Low8","2013-08-02 00:00:00","179","","4"
"48","Low8","2013-08-02 00:00:00","180","","13"
"48","Low8","2013-08-02 00:00:00","181","","12"
"48","Low8","2013-08-02 00:00:00","190","","1"
"48","Low8","2013-08-02 00:00:00","201","","3"
"48","Low8","2013-08-02 00:00:00","202","","3"
"48","Low8","2013-08-02 00:00:00","203","","3"
"48","Low8","2013-08-02 00:00:00","212","","13"
"48","Low8","2013-08-02 00:00:00","214","","4"
"48","Low8","2013-08-02 00:00:00","215","","33"
"49","Low6","2013-08-03 00:00:00","168","","5"
"49","Low6","2013-08-03 00:00:00","180","","4"
"49","Low6","2013-08-03 00:00:00","181","","13"
"49","Low6","2013-08-03 00:00:00","201","","13"
"49","Low6","2013-08-03 00:00:00","202","","16"
"49","Low6","2013-08-03 00:00:00","203","","12"
"49","Low6","2013-08-03 00:00:00","204","","1"
"49","Low6","2013-08-03 00:00:00","212","","5"
"49","Low6","2013-08-03 00:00:00","214","","5"
